model_type,hidden_layers,hidden_units,adam_lr,adam_iters,lbfgs_iters,activation,grid_size,spline_order,sampling,sigma,exp_scale,n_obs_u,n_obs_k,n_pde,seed,lambda_pde_scheduler,adaptive_weights,alpha,update_every,regularization,pde_alpha,pde_beta,epsilon,parameters,flops,training_time_sec,compute_time_sec,evaluation_time_ms,first_derivative_time_ms,second_derivative_time_ms,err_u_global,err_k_global,err_u_inside,err_u_outside,err_k_inside,err_k_outside,mean_global_error,timestamp
KAN,3,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,450.30234568300057,479.4377028942108,616.6165730001012,2303.3954849997826,6811.310684000091,0.002127356551382938,0.0008864353364777376,0.003742399792058605,0.0010920724227446897,0.0006557999246206426,0.0010342785492066448,0.0015068959439303378,2026-09-14_23-51-15
KAN,3,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,452.915647414,484.4510278701782,658.2665590003671,2423.8328430001275,6971.64248900026,0.001098704766821438,0.001072381301849149,0.0014406407356177093,0.0008795150432340848,0.0007301386591252567,0.0012917676112875417,0.0010855430343352935,2026-09-14_23-59-14
KAN,3,25,0.01,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,23850,42554,448.51376504199925,470.8412404060364,214.86809099951643,348.5616519992618,2423.1036879991734,0.00220658896952132,0.001162412134353276,0.0029531442516238303,0.0017280278912504801,0.0008826393205972512,0.0013417536816327786,0.0016845005519372982,2026-09-15_00-07-19
KAN,3,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,377.2445074210009,404.8554730415344,609.1823629994906,2290.858943000785,6856.97505600001,0.0022757449894300424,0.001937718232532032,0.004464810069009324,0.0008724981435458873,0.0007638062272107386,0.0026902259282508096,0.002106731610981037,2026-09-15_00-15-10
KAN,2,25,0.01,2000,2000,,7,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,18200,33704,344.12860846699914,370.96014046669006,785.7259399988834,2392.915438000273,6584.479564000503,0.0044981654645458,0.007216431981202238,0.006363462420447568,0.0033024622876856925,0.002723960854027596,0.01009622116528855,0.00585729872287402,2026-09-15_00-21-55
KAN,2,25,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,15400,28104,344.98705641499873,365.6095492839813,543.4231639992504,1134.3356529996527,3852.1049310002127,0.0032476617901199545,0.002510067043335559,0.004843025265898926,0.002224992895389845,0.0009338991787729027,0.0035204310590808514,0.0028788644167277565,2026-09-15_00-28-06
KAN,3,15,0.01,2000,2000,,5,3,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,9900,17914,355.97728894800093,369.8782126903534,37.82755099928181,109.38669099959952,265.89381899975706,0.0033180146323766395,0.003183076568452297,0.004701469477802231,0.002431184603257671,0.0006764354569435333,0.004789897793778427,0.0032505456004144682,2026-09-15_00-34-11
KAN,3,25,0.001,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,29150,53154,446.0749623439988,478.0096826553345,624.6503870006563,2320.242682000753,7035.9680660003505,0.003546965094170497,0.0013053165114348848,0.006022091067733423,0.0019603458803481083,0.0005483242780161025,0.0017905679431135916,0.002426140802802691,2026-09-15_00-40-21
KAN,3,15,0.01,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,10890,19894,443.6050704440004,463.5078990459442,69.27330600046844,401.21803100009856,1172.655135000241,0.0019580936779280272,0.002863015580081015,0.002795606076132891,0.0014212267560018326,0.000409891621138985,0.004435530938377187,0.002410554629004521,2026-09-15_00-48-19
KAN,1,15,0.0001,2000,2000,,5,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,990,1834,240.5428925619999,251.34990239143372,19.23046199954115,50.50107799979742,129.66831399899093,0.05695969781122922,0.3091626464034659,0.06908584060480166,0.049186529353810994,0.40351703608395967,0.24867906327494432,0.18306117210734757,2026-09-15_00-56-03
KAN,3,35,0.001,2000,2000,,5,2,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,45990,81974,124.93190965299982,135.0743010044098,141.6460870004812,1096.922018999976,2507.604442000229,0.020331963015798465,0.013038021864537359,0.032062022724549145,0.012812693971727514,0.006265207960794424,0.01737956923873155,0.01668499244016791,2026-09-15_01-00-14
KAN,3,25,0.01,2000,2000,,3,4,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,23850,42554,446.0222689409984,470.1551761627197,222.9140590006864,352.9817950002325,2468.9921970002615,0.002499769337132155,0.0011790731313293622,0.004831702355638262,0.0010049404791154198,0.00059137060503868,0.0015558055199772353,0.0018394212342307584,2026-09-15_01-02-29
