model_type,hidden_layers,hidden_units,adam_lr,adam_iters,lbfgs_iters,activation,grid_size,spline_order,sampling,sigma,exp_scale,n_obs_u,n_obs_k,n_pde,seed,lambda_pde_scheduler,adaptive_weights,alpha,update_every,regularization,pde_alpha,pde_beta,epsilon,parameters,flops,training_time_sec,compute_time_sec,evaluation_time_ms,first_derivative_time_ms,second_derivative_time_ms,err_u_global,err_k_global,err_u_inside,err_u_outside,err_k_inside,err_k_outside,mean_global_error,timestamp
MLP,2,104,0.0001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,44514,87776,77.85319536900352,80.11215233802795,3.506562003167346,6.408050001482479,16.194311996514443,0.011370200552465999,0.000697766731103373,0.0023329116652847028,0.014382630181526435,0.00042271456582024686,0.0007894507861977483,0.006033983641784686,2026-09-20_09-45-01
MLP,1,104,0.01,2000,2000,Sigmoid(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,22674,44512,81.711541492994,84.78866863250732,1.8067099954350851,3.4585460016387515,8.264209995104466,0.02288043513551406,0.3411228335894522,0.02193589908088083,0.02319528048705847,0.4113872487294663,0.31770136187611425,0.18200163436248315,2026-09-20_09-46-21
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,92.91315336799744,95.95592379570007,3.7534869989030994,9.49315600155387,23.719833996437956,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-47-46
MLP,1,15,0.0001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,602,1080,70.04325737799809,72.17995572090149,0.6222709998837672,1.8087010030285455,4.61207699845545,0.38820875445568065,1.2941485409530848,0.40423461390726745,0.3828668013051516,1.8842664762897838,1.0974425625075186,0.8411786477043828,2026-09-20_09-49-22
MLP,1,15,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,602,1080,51.89160984800401,53.28481149673462,0.7637699964107014,5.767326001659967,4.345983994426206,0.2862915775189302,1.232590794347371,0.2994716214865902,0.2818982295297102,1.4522826085659915,1.1593601896078307,0.7594411859331507,2026-09-20_09-50-34
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,92.24745116900158,95.27720403671265,3.844509999908041,9.568286004650872,23.957960998814087,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-51-27
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,93.18785604000004,96.22048950195312,4.325434994825628,9.062539000296965,25.069547002203763,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-53-02
MLP,3,15,0.01,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,1562,2880,92.1141245990002,95.49198961257935,0.6266540003707632,1.6192959956242703,3.750143005163409,0.005934829911509375,0.00660964085526507,0.002768652624520989,0.006990222340505503,0.010628790130409568,0.005269924430216903,0.006272235383387222,2026-09-20_09-54-39
MLP,3,90,0.001,2000,2000,Sine(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,49862,98280,97.08003268200264,100.00392270088196,3.4400219956296496,8.448006999969948,20.772194999153726,0.0021213773076868025,0.000518531734903517,0.0010753034446446832,0.0024700685953675085,0.00019141655916934602,0.0006275701268149074,0.0013199545212951597,2026-09-20_09-56-14
MLP,3,15,0.001,2000,2000,Sigmoid(),,,gaussian,5.5,1.0,100,100,1000,2,True,True,7,100,False,0.5,5.0,1.0,1562,2880,91.23600071499823,93.43227934837341,1.1028899971279316,4.080434999195859,17.559697000251617,0.01604904632301084,0.8829092435852295,0.03485991871758745,0.009778755524818638,2.500423428509191,0.3437378486105757,0.44947914495412017,2026-09-20_09-57-54
